package,structType,structName,structId,opType,opName,FieldRead,FieldWrite,VariableRead,VariableWrite,Lambda,Literal,Conditional,ForLoop,WhileLoop,ConstructorCall,Invocation,Return,BinaryOperator
CH.ifa.draw.figures,class,ScribbleTool,CH.ifa.draw.figures.ScribbleTool,method,deactivate,3,0,0,0,0,2,2,0,0,0,2,0,2
CH.ifa.draw.figures,class,ScribbleTool,CH.ifa.draw.figures.ScribbleTool,method,mouseDown,0,1,2,0,0,2,1,0,0,0,3,0,1
CH.ifa.draw.figures,class,ScribbleTool,CH.ifa.draw.figures.ScribbleTool,method,mouseDrag,1,0,2,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.figures,class,ScribbleTool,CH.ifa.draw.figures.ScribbleTool,method,point,2,2,3,0,0,1,2,0,0,1,2,0,2
CH.ifa.draw.figures,class,ScribbleTool,CH.ifa.draw.figures.ScribbleTool,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.figures,class,ShortestDistanceConnector,CH.ifa.draw.figures.ShortestDistanceConnector,method,findEnd,0,0,1,0,0,1,0,0,0,0,1,1,0
CH.ifa.draw.figures,class,ShortestDistanceConnector,CH.ifa.draw.figures.ShortestDistanceConnector,method,findPoint,3,0,3,3,0,3,3,1,0,3,3,2,3
CH.ifa.draw.figures,class,ShortestDistanceConnector,CH.ifa.draw.figures.ShortestDistanceConnector,method,findStart,0,0,1,0,0,1,0,0,0,0,1,1,0
CH.ifa.draw.figures,class,ShortestDistanceConnector,CH.ifa.draw.figures.ShortestDistanceConnector,constructor,<init>,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.figures,class,ShortestDistanceConnector,CH.ifa.draw.figures.ShortestDistanceConnector,constructor,<init>,0,0,1,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,acceptsTyping,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,basicDisplayBox,2,2,2,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,basicMoveBy,0,2,2,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,changed,0,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,connect,2,2,2,0,0,1,1,0,0,1,2,0,1
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,createCurrentFont,2,0,0,0,0,0,0,0,0,1,0,1,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,disconnect,1,2,0,0,0,2,0,0,0,0,1,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,displayBox,2,0,2,0,0,0,0,0,0,1,1,1,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,drawBackground,2,0,2,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,drawFrame,2,0,2,0,0,1,0,0,0,0,3,0,1
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,figureChanged,0,0,0,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,figureInvalidated,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,figureRemoved,0,0,0,0,0,1,1,0,0,1,2,0,1
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,figureRequestRemove,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,figureRequestUpdate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,getAttribute,0,0,3,0,0,2,2,0,0,2,3,2,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,getFont,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,getText,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,handles,0,0,2,0,0,0,0,0,0,2,3,1,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,markDirty,0,1,0,0,0,1,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,moveBy,2,0,2,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,overlayColumns,0,0,2,1,0,2,1,0,0,0,2,1,2
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,read,2,3,3,0,0,1,1,0,0,1,3,0,1
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,readObject,2,0,1,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,readOnly,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,release,2,0,0,0,0,1,1,0,0,0,2,0,1
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,setAttribute,2,0,3,2,0,2,2,0,0,2,3,0,2
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,setCurrentFontName,0,1,1,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,setCurrentFontSize,0,1,1,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,setCurrentFontStyle,0,1,1,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,setFont,0,1,1,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,setReadOnly,0,1,1,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,setText,1,1,2,0,0,0,1,0,0,1,2,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,textDisplayBox,0,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,textExtent,3,2,2,0,0,1,1,0,0,2,3,2,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,updateLocation,3,2,3,0,0,2,2,0,0,0,3,0,3
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,method,write,3,0,3,0,0,0,0,0,0,0,3,0,0
CH.ifa.draw.figures,class,TextFigure,CH.ifa.draw.figures.TextFigure,constructor,<init>,0,2,0,0,0,3,0,0,0,1,2,0,0
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,method,activate,0,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,method,beginEdit,2,2,2,0,0,2,2,0,0,1,3,0,2
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,method,deactivate,0,0,0,0,0,0,0,0,0,0,2,0,0
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,method,endEdit,3,1,0,0,0,2,2,0,0,0,3,0,2
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,method,fieldBounds,2,0,3,0,0,0,0,0,0,1,2,1,0
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,method,mouseDown,1,0,3,2,0,2,2,0,0,0,3,1,2
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,method,mouseDrag,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,method,mouseUp,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.figures,class,TextTool,CH.ifa.draw.figures.TextTool,constructor,<init>,0,0,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.figures,class,UngroupCommand,CH.ifa.draw.figures.UngroupCommand,method,execute,3,0,3,0,0,0,0,0,2,1,3,0,0
CH.ifa.draw.figures,class,UngroupCommand,CH.ifa.draw.figures.UngroupCommand,method,isExecutable,1,0,0,0,0,1,0,0,0,0,1,1,1
CH.ifa.draw.figures,class,UngroupCommand,CH.ifa.draw.figures.UngroupCommand,constructor,<init>,0,1,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,canConnect,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,connectEnd,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,connectStart,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,connectsSame,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,disconnectEnd,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,disconnectStart,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,end,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,endPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,endPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,joinSegments,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,pointAt,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,pointCount,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,setPointAt,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,splitSegment,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,start,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,startPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,startPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,ConnectionFigure,CH.ifa.draw.framework.ConnectionFigure,method,updateConnection,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Connector,CH.ifa.draw.framework.Connector,method,containsPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Connector,CH.ifa.draw.framework.Connector,method,displayBox,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Connector,CH.ifa.draw.framework.Connector,method,draw,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Connector,CH.ifa.draw.framework.Connector,method,findEnd,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Connector,CH.ifa.draw.framework.Connector,method,findStart,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Connector,CH.ifa.draw.framework.Connector,method,owner,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,add,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,addAll,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,addDrawingChangeListener,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,bringToFront,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,draw,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,drawingChangeListeners,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,figureInvalidated,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,figureRequestRemove,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,figureRequestUpdate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,figures,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,figuresReverse,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,findFigure,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,findFigure,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,findFigure,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,findFigureInside,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,findFigureInsideWithout,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,findFigureWithout,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,lock,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,orphan,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,orphanAll,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,release,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,remove,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,removeAll,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,removeDrawingChangeListener,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,replace,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,sendToBack,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Drawing,CH.ifa.draw.framework.Drawing,method,unlock,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,class,DrawingChangeEvent,CH.ifa.draw.framework.DrawingChangeEvent,method,getDrawing,0,0,0,0,0,0,0,0,0,0,1,1,0
CH.ifa.draw.framework,class,DrawingChangeEvent,CH.ifa.draw.framework.DrawingChangeEvent,method,getInvalidatedRectangle,1,0,0,0,0,0,0,0,0,0,0,1,0
CH.ifa.draw.framework,class,DrawingChangeEvent,CH.ifa.draw.framework.DrawingChangeEvent,constructor,<init>,0,1,2,0,0,0,0,0,0,0,1,0,0
CH.ifa.draw.framework,interface,DrawingChangeListener,CH.ifa.draw.framework.DrawingChangeListener,method,drawingInvalidated,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingChangeListener,CH.ifa.draw.framework.DrawingChangeListener,method,drawingRequestUpdate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingEditor,CH.ifa.draw.framework.DrawingEditor,method,drawing,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingEditor,CH.ifa.draw.framework.DrawingEditor,method,selectionChanged,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingEditor,CH.ifa.draw.framework.DrawingEditor,method,showStatus,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingEditor,CH.ifa.draw.framework.DrawingEditor,method,tool,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingEditor,CH.ifa.draw.framework.DrawingEditor,method,toolDone,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingEditor,CH.ifa.draw.framework.DrawingEditor,method,view,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,add,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,addAll,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,addToSelection,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,addToSelectionAll,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,checkDamage,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,clearSelection,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,createImage,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,drawAll,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,drawBackground,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,drawDrawing,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,drawHandles,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,drawing,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,editor,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,findHandle,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,freezeView,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,getBackground,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,getConstrainer,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,getFigureSelection,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,getGraphics,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,getMinimumSize,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,getPreferredSize,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,getSize,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,lastClick,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,paint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,remove,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,removeFromSelection,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,repairDamage,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,selection,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,selectionCount,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,selectionElements,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,selectionZOrdered,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,setBackground,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,setConstrainer,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,setCursor,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,setDisplayUpdate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,setDrawing,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,setEditor,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,toggleSelection,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,tool,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,DrawingView,CH.ifa.draw.framework.DrawingView,method,unfreezeView,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,addFigureChangeListener,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,addToContainer,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,basicDisplayBox,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,canConnect,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,center,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,changed,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,clone,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,connectedTextLocator,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,connectionInsets,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,connectorAt,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,connectorVisibility,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,containsPoint,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,decompose,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,displayBox,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,displayBox,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,displayBox,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,draw,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,figures,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,findFigureInside,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,getAttribute,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,handles,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,includes,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,invalidate,0,0,0,0,0,0,0,0,0,0,0,0,0
CH.ifa.draw.framework,interface,Figure,CH.ifa.draw.framework.Figure,method,isEmpty,0,0,0,0,0,0,0,0,0,0,0,0,0
