Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,addDrawingChangeListener,3,1,1,51,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,removeDrawingChangeListener,3,1,1,58,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,drawingChangeListeners,3,1,0,65,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,remove,7,2,1,72,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,figureRequestRemove,9,2,1,86,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,figureInvalidated,8,3,1,101,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,figureRequestUpdate,8,3,1,115,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,handles,8,1,0,127,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,displayBox,9,3,0,140,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,basicDisplayBox,2,1,2,156,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,lock,12,3,0,159,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,unlock,6,2,0,173,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawing,readObject,4,1,1,183,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,StandardDrawingView,12,1,3,100,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,setEditor,3,1,1,117,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,tool,3,1,0,124,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,drawing,3,1,0,131,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,setDrawing,8,3,1,138,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,editor,3,1,0,154,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,add,3,1,1,161,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,remove,3,1,1,169,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,addAll,4,2,1,177,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,getMinimumSize,3,1,0,186,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,getPreferredSize,3,1,0,193,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,setDisplayUpdate,3,1,1,200,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,selection,3,1,0,208,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,selectionElements,3,1,0,218,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,selectionZOrdered,11,3,0,225,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,selectionCount,3,1,0,244,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,addToSelection,8,2,1,251,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,addToSelectionAll,4,2,1,263,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,removeFromSelection,8,2,1,272,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,toggleSelection,5,2,1,284,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,clearSelection,8,2,0,296,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,selectionHandles,12,4,0,311,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,getFigureSelection,3,1,0,328,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,findHandle,9,3,2,336,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,selectionChanged,3,1,0,352,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,lastClick,3,1,0,361,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,setConstrainer,3,1,1,368,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,getConstrainer,3,1,0,375,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,constrainPoint,7,2,1,382,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,mousePressed,7,1,1,398,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,mouseDragged,5,1,1,411,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,mouseMoved,3,1,1,422,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,mouseReleased,5,1,1,431,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,keyPressed,14,3,1,442,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,handleCursorKey,23,6,1,462,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,moveSelection,5,2,2,493,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,checkDamage,9,3,0,500,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,repairDamage,6,2,0,513,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,drawingInvalidated,5,2,1,520,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,drawingRequestUpdate,3,1,1,528,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,update,3,1,1,532,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,paint,3,1,1,539,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,drawAll,8,4,1,548,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,drawHandles,4,2,1,565,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,drawDrawing,3,1,1,574,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,drawBackground,4,1,1,581,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,drawPainters,3,2,2,591,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,addBackground,5,2,1,596,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,removeBackground,4,2,1,606,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,removeForeground,4,2,1,615,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,addForeground,5,2,1,624,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,freezeView,3,1,0,634,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,unfreezeView,3,1,0,642,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,readObject,5,2,1,650,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,checkMinimumSize,14,3,0,660,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,isFocusTraversable,3,1,0,675,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,mouseEntered,2,1,1,680,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,mouseExited,2,1,1,681,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,mouseClicked,2,1,1,682,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,keyTyped,2,1,1,683,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,StandardDrawingView,keyReleased,2,1,1,684,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,TextHolder,textDisplayBox,0,1,0,19,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,TextHolder,getText,0,1,0,21,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,TextHolder,setText,0,1,1,26,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,TextHolder,acceptsTyping,0,1,0,31,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,TextHolder,overlayColumns,0,1,0,36,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,TextHolder,connect,0,1,1,41,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,TextHolder,getFont,0,1,0,46,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToggleGridCommand,ToggleGridCommand,5,1,3,21,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToggleGridCommand,execute,9,2,0,33,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,ToolButton,21,3,4,22,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,tool,3,1,0,47,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,name,3,1,0,51,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,attributeValue,3,1,0,55,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,getMinimumSize,3,1,0,59,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,getPreferredSize,3,1,0,63,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,paintBackground,2,1,1,67,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,paintNormal,3,2,1,69,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,paintPressed,3,2,1,74,0
JHotDraw-5.1-clean,CH.ifa.draw.standard,ToolButton,paintSelected,3,2,1,79,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Animatable,animationStep,0,1,0,12,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Clipboard,getClipboard,3,1,0,20,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Clipboard,Clipboard,2,1,0,29,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Clipboard,setContents,3,1,1,32,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Clipboard,getContents,3,1,0,39,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ColorEntry,ColorEntry,4,1,2,15,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ColorMap,size,3,1,0,51,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ColorMap,color,4,2,1,55,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ColorMap,color,4,3,1,62,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ColorMap,name,4,2,1,70,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ColorMap,colorIndex,4,3,1,77,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ColorMap,isTransparent,3,1,1,84,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Command,Command,3,1,1,31,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Command,execute,0,1,0,38,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Command,isExecutable,3,1,0,43,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Command,name,3,1,0,50,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandButton,CommandButton,5,1,1,24,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandButton,actionPerformed,6,2,1,34,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandChoice,CommandChoice,4,1,0,26,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandChoice,addItem,4,1,1,31,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandChoice,itemStateChanged,4,1,1,39,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandMenu,CommandMenu,4,1,1,26,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandMenu,add,6,1,1,31,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandMenu,add,7,1,2,42,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandMenu,remove,3,1,1,54,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandMenu,remove,3,1,1,58,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandMenu,enable,9,3,2,62,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandMenu,checkEnabled,10,3,0,75,0
JHotDraw-5.1-clean,CH.ifa.draw.util,CommandMenu,actionPerformed,14,4,1,89,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Filler,Filler,3,1,2,23,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Filler,Filler,5,1,3,27,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Filler,getMinimumSize,3,1,0,33,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Filler,getPreferredSize,3,1,0,37,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Filler,getBackground,4,2,0,41,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,FloatingTextField,3,1,0,24,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,createOverlay,3,1,1,28,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,createOverlay,5,2,2,35,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,addActionListener,3,1,1,47,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,removeActionListener,3,1,1,54,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,setBounds,7,1,2,61,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,getText,3,1,0,72,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,getPreferredSize,3,1,1,79,0
JHotDraw-5.1-clean,CH.ifa.draw.util,FloatingTextField,endOverlay,8,2,0,86,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,Geom,2,1,0,16,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,lineContainsPoint,14,4,6,18,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,direction,10,4,4,53,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,south,3,1,1,73,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,center,3,1,1,77,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,west,3,1,1,81,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,east,3,1,1,85,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,north,3,1,1,89,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,range,5,3,3,93,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,length2,3,1,4,105,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,length,3,1,4,112,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,pointToAngle,5,1,2,119,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,angleToPoint,17,5,2,128,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,polarToPoint,5,1,3,150,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,ovalAngleToPoint,5,1,2,159,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Geom,intersect,20,5,8,168,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,Iconkit,6,1,1,34,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,instance,3,1,0,45,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,loadRegisteredImages,17,4,1,52,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,registerImage,3,1,1,78,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,registerAndLoadImage,5,1,2,87,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,loadImage,6,3,1,96,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,loadImageResource,11,2,1,108,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,getImage,6,2,1,120,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Iconkit,basicGetImage,4,2,1,135,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,PaletteButton,6,1,1,33,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,paintBackground,0,1,1,44,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,paintNormal,0,1,1,45,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,paintPressed,0,1,1,46,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,paintSelected,0,1,1,47,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,value,3,1,0,49,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,name,3,1,0,53,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,reset,4,1,0,57,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,select,4,1,0,62,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,mousePressed,5,1,1,67,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,mouseDragged,5,2,1,73,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,mouseReleased,5,2,1,81,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,mouseMoved,3,1,1,88,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,mouseExited,4,2,1,92,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,mouseClicked,2,1,1,98,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,mouseEntered,2,1,1,99,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,update,3,1,1,101,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteButton,paint,0,4,1,105,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteIcon,PaletteIcon,6,1,4,23,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteIcon,normal,3,1,0,30,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteIcon,pressed,3,1,0,31,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteIcon,selected,3,1,0,32,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteIcon,getWidth,3,1,0,34,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteIcon,getHeight,3,1,0,35,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteLayout,PaletteLayout,3,1,1,22,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteLayout,PaletteLayout,3,1,2,30,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteLayout,PaletteLayout,5,1,3,34,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteLayout,addLayoutComponent,2,1,2,40,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteLayout,removeLayoutComponent,2,1,1,43,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteLayout,preferredLayoutSize,3,1,1,46,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteLayout,minimumLayoutSize,26,6,1,50,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteLayout,layoutContainer,21,4,1,80,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteListener,paletteUserSelected,0,1,1,15,0
JHotDraw-5.1-clean,CH.ifa.draw.util,PaletteListener,paletteUserOver,0,1,2,21,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ReverseVectorEnumerator,ReverseVectorEnumerator,4,1,1,19,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ReverseVectorEnumerator,hasMoreElements,3,1,0,24,0
JHotDraw-5.1-clean,CH.ifa.draw.util,ReverseVectorEnumerator,nextElement,6,2,0,28,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Storable,write,0,1,1,20,0
JHotDraw-5.1-clean,CH.ifa.draw.util,Storable,read,0,1,1,25,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,StorableInput,5,1,1,26,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,readStorable,13,3,0,35,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,readString,8,2,0,56,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,readInt,6,2,0,69,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,readColor,3,1,0,81,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,readDouble,6,2,0,88,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,readBoolean,6,2,0,100,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,makeInstance,18,1,1,112,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,map,3,2,1,128,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableInput,retrieve,3,1,1,133,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,StorableOutput,5,1,1,27,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,writeStorable,19,3,1,36,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,writeInt,4,1,1,61,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,writeColor,5,1,1,69,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,writeDouble,4,1,1,75,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,writeBoolean,5,2,1,83,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,writeString,0,6,1,94,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,close,3,1,0,115,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,mapped,3,1,1,122,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,map,3,2,1,126,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,writeRef,7,1,1,131,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,incrementIndent,3,1,0,140,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,decrementIndent,4,2,0,144,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,startNewLine,4,2,0,149,0
JHotDraw-5.1-clean,CH.ifa.draw.util,StorableOutput,space,3,1,0,155,0
